"","time","mf","mpuf"
"1",0,0,0
"2",1,0.326410434918655,0.0773306807761138
"3",2,0.32628661235418,0.23175004418389
"4",3,0.326155585623304,0.386106396370504
"5",4,0.326026359623285,0.540399389457568
"6",5,0.32589891593539,0.694629653457228
"7",6,0.325773228051217,0.848798095100783
"8",7,0.325649268382152,1.0029056580689
"9",8,0.325527012552119,1.15695317615647
"10",9,0.325406437365576,1.31094144277791
"11",10,0.32528751997186,1.46487123955126
"12",11,0.325170237697252,1.61874334204226
"13",12,0.325054568088271,1.77255851828372
"14",13,0.324940488967234,1.92631752687482
"15",14,0.324827978457216,2.08002111612751
"16",15,0.324717014985439,2.23367002395042
"17",16,0.324607577278715,2.38726497800488
"18",17,0.324499644318779,2.54080669723275
"19",18,0.324393195404942,2.69429588971322
"20",19,0.324288210171619,2.84773325206349
"21",20,0.324184668517755,3.00111947185246
"22",21,0.324082550591611,3.15445522812154
"23",22,0.323981836806655,3.30774119084064
"24",23,0.323882507850752,3.46097802059398
"25",24,0.323784544682606,3.61416636870212
"26",25,0.323687928524115,3.76730687748293
"27",26,0.32359264085447,3.92040018045375
"28",27,0.323498663406612,4.07344690245257
"29",28,0.323405978164452,4.22644765973298
"30",29,0.32331456735981,4.37940306006896
"31",30,0.323224413468984,4.53231370287227
"32",31,0.323135499209255,4.68518017931185
"33",32,0.323047807535776,4.83800307242044
"34",33,0.322961321637999,4.99078295721661
"35",34,0.32287602493604,5.14352040082919
"36",35,0.322791901077857,5.29621596259376
"37",36,0.32270893393658,5.44887019414394
"38",37,0.322627107607341,5.60148363951996
"39",38,0.322546406403873,5.75405683528485
"40",39,0.322466814855333,5.9065903106331
"41",40,0.322388317703663,6.05908458748104
