"","time","mf","mpuf"
"1",0,0,0
"2",1,0.0808348485779158,0.377821947793667
"3",2,0.0784926732027307,1.11593053585757
"4",3,0.0762190379094064,1.8326022551287
"5",4,0.0740115758202661,2.52846543232827
"6",5,0.07186836446492,3.20412459583067
"7",6,0.069787531232088,3.86016859561741
"8",7,0.067767259786642,4.49716858541285
"9",8,0.0658057894340867,5.1156782225258
"10",9,0.0639014097204081,5.71623536594848
"11",10,0.062052458751419,6.29936260484457
"12",11,0.0602573227462174,6.8655673989665
"13",12,0.0585144351761834,7.41534234940073
"14",13,0.0568222753534507,7.94916564242878
"15",14,0.0551793668985217,8.46750153139162
"16",15,0.0535842764268564,8.97080074969677
"17",16,0.0520356122665842,9.45950091403909
"18",17,0.050532023065737,9.93402696236165
"19",18,0.0490721967197327,10.3947914911129
"20",19,0.0476548594307612,10.8421950510262
"21",20,0.0462787745952334,11.2766264969662
"22",21,0.0449427415953933,11.6984633679108
"23",22,0.0436455946930134,12.1080722348333
"24",23,0.0423862020535777,12.5058090075514
"25",24,0.0411634648064983,12.8920192302465
"26",25,0.0399763160857338,13.2670383831446
"27",26,0.0388237200747808,13.6311921828221
"28",27,0.0377046710935239,13.9847968693504
"29",28,0.0366181927289629,14.3281594796409
"30",29,0.0355633369915553,14.6615781127376
"31",30,0.0345391834873505,14.985342190142
"32",31,0.0335448386104151,15.2997327097584
"33",32,0.0325794347616076,15.6050224915531
"34",33,0.0316421295932102,15.9014764150832
"35",34,0.0307321052754113,16.1893516501538
"36",35,0.0298485677825005,16.4688978812769
"37",36,0.0289907461992233,16.7403575257907
"38",37,0.0281578920478969,17.003965945451
"39",38,0.0273492786356613,17.2599516516905
"40",39,0.0265642004206702,17.5085365049225
"41",40,0.0258019723964254,17.7499359081394
