"","time","mf","mpuf"
"1",0,0,0
"2",1,0.209922996346602,0.0655651588556099
"3",2,0.209303101721526,0.196299087494554
"4",3,0.208688150360434,0.326646712505088
"5",4,0.208081873995552,0.456611314804049
"6",5,0.207484148387885,0.586198359571901
"7",6,0.206894845358623,0.715413485299014
"8",7,0.206313845182147,0.844261958626506
"9",8,0.205741031596834,0.972748893817049
"10",9,0.205176289884913,1.10087933722088
"11",10,0.204619506619629,1.22865827839748
"12",11,0.204070569566737,1.35609065444904
"13",12,0.20352936804407,1.48318133420321
"14",13,0.202995792997686,1.60993511486357
"15",14,0.202469737148192,1.7363567155728
"16",15,0.201951094627941,1.86245079337218
"17",16,0.201439760947113,1.98822194469369
"18",17,0.200935633064529,2.11367470224482
"19",18,0.200438609416522,2.23881353373873
"20",19,0.199948589892643,2.36364284296275
"21",20,0.199465475797241,2.48816697146859
"22",21,0.198989169820825,2.61239019983198
"23",22,0.198519576021476,2.73631674847052
"24",23,0.198056599808797,2.85995077834937
"25",24,0.197600147926278,2.98329639175742
"26",25,0.197150128432376,3.10635763313929
"27",26,0.196706450680914,3.22913848995752
"28",27,0.19626902530536,3.35164289338434
"29",28,0.195837764196864,3.47387471926771
"30",29,0.195412580485678,3.59583778894847
"31",30,0.194993388526234,3.71753586991704
"32",31,0.194580103881934,3.83897267648232
"33",32,0.194172643307097,3.96015187056573
"34",33,0.193770924728554,4.08107706251107
"35",34,0.193374867228925,4.20175181182005
"36",35,0.192984391031076,4.32217962783587
"37",36,0.192599417482476,4.44236397043157
"38",37,0.19221986903915,4.56230825071574
"39",38,0.19184566924977,4.68201583173249
"40",39,0.191476742740233,4.80149002913971
"41",40,0.191113015198623,4.92073411187075
