"","time","mf","mpuf"
"1",0,0,0
"2",1,0.0313601626958007,0.123423093335162
"3",2,0.0544441127193214,0.282382482478469
"4",3,0.0660866960426389,0.440533308131092
"5",4,0.0717535909659322,0.597377424378961
"6",5,0.0743518321709876,0.752918574781514
"7",6,0.07537629036067,0.907167444513897
"8",7,0.0755947445477869,1.06013472553143
"9",8,0.0754018746605304,1.21183102661995
"10",9,0.0749999152864008,1.3622668664473
"11",10,0.0744933668871872,1.51145267787262
"12",11,0.0739356437282159,1.65939880557371
"13",12,0.0733537993232064,1.80611551102097
"14",13,0.0727620695748351,1.95161296880446
"15",14,0.0721679470804388,2.09590127027144
"16",15,0.0715748954953434,2.23899042335084
"17",16,0.0709846412779128,2.38089035251557
"18",17,0.0703981866889015,2.52161090048014
"19",18,0.0698161158592811,2.6611618285494
"20",19,0.0692386489856619,2.79955281708289
"21",20,0.0686658040604585,2.93679346631477
"22",21,0.068097581288682,3.07289329711783
"23",22,0.0675340073955245,3.20786175155019
"24",23,0.0669750835472853,3.34170819349664
"25",24,0.0664207886355394,3.47444190938206
"26",25,0.0658710815233593,3.60607210872201
"27",26,0.0653259177019039,3.73660792590301
"28",27,0.0647852587606964,3.86605841465032
"29",28,0.0642490706820308,3.99443255618486
"30",29,0.0637173191870695,4.12173925581927
"31",30,0.0631899686743569,4.24798735192414
"32",31,0.0626669828671963,4.37318560895849
"33",32,0.0621483255390525,4.49734271717978
"34",33,0.0616339607543276,4.62046729392152
"35",34,0.0611238529725352,4.74256788494866
"36",35,0.0606179669707908,4.86365296522035
"37",36,0.0601162678564608,4.98373093967626
"38",37,0.0596187209867052,5.10281014370372
"39",38,0.059125292014908,5.22089884366759
"40",39,0.0586359468639145,5.33800523752137
"41",40,0.058150651733665,5.45413745537642
"42",41,0.0576693731039255,5.56930356006351
"43",42,0.0571920777366065,5.68351154673414
"44",43,0.0567187326427296,5.79676935065689
"45",44,0.0562493051026496,5.90908484229427
"46",45,0.0557837627049264,6.02046581794176
"47",46,0.0553220733307508,6.13092000348875
"48",47,0.0548642051023948,6.24045506682667
"49",48,0.0544101263875998,6.3490786167979
"50",49,0.0539598058148643,6.4567981995222
"51",50,0.0535132122779575,6.56362129731489
"52",51,0.0530703149315815,6.66955532972602
"53",52,0.0526310831858594,6.77460765486084
"54",53,0.0521954867030891,6.87878557016526
"55",54,0.0517634953961014,6.98209631282691
"56",55,0.0513350794267526,7.08454706013342
"57",56,0.0509102092040209,7.18614492992523
"58",57,0.050488855381888,7.28689698110922
"59",58,0.0500709888572255,7.38681021417098
"60",59,0.0496565807677353,7.48589157166534
"61",60,0.0492456024899754,7.58414793869173
"62",61,0.0488380256374057,7.68158614336526
"63",62,0.0484338220584368,7.77821295728625
"64",63,0.0480329638344995,7.87403509600407
"65",64,0.047635423278265,7.96905921944527
"66",65,0.0472411729313673,8.06329193246152
"67",66,0.0468501855624619,8.15673978529678
"68",67,0.0464624341656352,8.24940927396968
"69",68,0.0460778919586879,8.34130684068633
"70",69,0.0456965323811518,8.43243887431755
"71",70,0.045318329092311,8.52281171087495
"72",71,0.0449432559693867,8.61243163394733
"73",72,0.0445712871058084,8.70130487511648
"74",73,0.0442023968094559,8.7894376143803
"75",74,0.04383655960086,8.87683598058569
"76",75,0.0434737502114149,8.96350605185797
