"","time","mf","mpuf"
"1",0,0,0
"2",1,0.00400027652772762,0.0822888639600303
"3",2,0.0121121214875165,0.26273688875694
"4",3,0.0211834008717052,0.485714873393692
"5",4,0.029954270562676,0.727118891153134
"6",5,0.037971121747809,0.976504344393971
"7",6,0.0451178108181966,1.22934555550499
"8",7,0.0514140529769628,1.48368149210811
"9",8,0.0569294145944189,1.73866256962418
"10",9,0.0617471798925764,1.99392048775936
"11",10,0.0659497507781643,2.24929589277652
"12",11,0.0696131474864458,2.50471943479518
"13",12,0.0728054587385858,2.76016130962519
"14",13,0.0755867880098215,3.01560850485283
"15",14,0.078009837235417,3.27105532224649
"16",15,0.0801206749732657,3.52649943798216
"17",16,0.08195948829368,3.78193980746445
"18",17,0.0835613116008135,4.03737586117683
"19",18,0.0849566842743945,4.29280739064427
"20",19,0.0861722168615316,4.54823438718742
"21",20,0.0872310868193206,4.80365683541582
"22",21,0.0881534803726005,5.05907469039011
"23",22,0.0889569865108612,5.31448791974139
"24",23,0.0896569308504276,5.56989652438723
"25",24,0.090266663297255,5.82530052067002
"26",25,0.0907978106805341,6.08069991254192
"27",26,0.0912605002885108,6.33609469123122
"28",27,0.0916635549407815,6.59148484968276
"29",28,0.092014661224651,6.84687038946029
"30",29,0.0923205150177088,7.10225131518312
"31",30,0.0925869486928776,7.3576276279755
"32",31,0.0928190426882577,7.61299932567765
"33",32,0.0930212228146992,7.86836640672301
"34",33,0.0931973446602495,8.12372887174029
"35",34,0.0933507668820412,8.37908672201106
"36",35,0.0934844151762453,8.63443995783636
"37",36,0.0936008380996186,8.88978857866937
"38",37,0.0937022556841393,9.14513258420507
"39",38,0.0937906019052577,9.40047197480258
"40",39,0.0938675615076693,9.65580675083427
"41",40,0.0939346020790149,9.91113691230478
"42",41,0.0939930020357375,10.1664624591042
"43",42,0.0940438750277923,10.4217833913074
"44",43,0.0940881911821887,10.6770997091117
"45",44,0.0941267955908698,10.9324114126402
"46",45,0.0941604244193137,11.1877185019207
"47",46,0.0941897189492903,11.4430209769967
"48",47,0.0942152378125344,11.6983188379726
"49",48,0.0942374676423891,11.953612084962
"50",49,0.0942568323508511,12.2089007180446
"51",50,0.0942737012123578,12.4641847372849
"52",51,0.0942883959071946,12.7194641427626
"53",52,0.0943011966561066,12.9747389345716
"54",53,0.0943123475631765,13.2300091128002
"55",54,0.0943220612704073,13.4852746775273
"56",55,0.09433052301308,13.7405356288319
"57",56,0.0943378941523927,13.9957919667987
"58",57,0.0943443152523752,14.2510436915141
"59",58,0.0943499087601564,14.5062908030617
"60",59,0.0943547813410155,14.761533301523
"61",60,0.0943590259125801,15.0167711869807
"62",61,0.0943627234167276,15.2720044595192
"63",62,0.0943659443630177,15.5272331192224
"64",63,0.094368750173245,15.7824571661734
"65",64,0.0943711943527673,16.037676600455
"66",65,0.0943733235108572,16.2928914221507
"67",66,0.0943751782494981,16.5481016313441
"68",67,0.0943767939376181,16.8033072281187
"69",68,0.0943782013855621,17.0585082125576
"70",69,0.0943794274326465,17.3137045847442
"71",70,0.0943804954589736,17.5688963447618
"72",71,0.0943814258312684,17.8240834926939
"73",72,0.094382236291258,18.0792660286238
"74",73,0.0943829422940012,18.3344439526348
"75",74,0.0943835573026134,18.5896172648103
"76",75,0.0943840930449991,18.8447859652337
