"","diff","lwr","upr","p adj"
"35:AVL_S-16:AVL_NS",164.08347378,29.2513096424262,298.915637917574,0.0191286546093004
"35:AVL_S-35:AVL_NS",144.814125363333,9.98196122575959,279.646289500907,0.0358719692080256
