"","time","mf","mpuf"
"1",0,0,0
"2",1,0.234202104944311,1.12942934952011
"3",2,0.292023824902162,2.25416374589595
"4",3,0.305471840503296,3.37356211205667
"5",4,0.307760996027984,4.48764963496943
"6",5,0.307247579395683,5.59645138271777
"7",6,0.30603363884532,6.69999230506269
"8",7,0.304648848738886,7.79829723400116
"9",8,0.303225750148806,8.89139088432191
"10",9,0.301798554291454,9.97929785415874
"11",10,0.30037486063516,11.0620426255411
"12",11,0.298957273861782,12.139649564942
"13",12,0.297546498498518,13.2121429238236
"14",13,0.296142117113982,14.2795468391803
"15",14,0.294744213207918,15.3418853340782
"16",15,0.293353014563145,16.3991823181937
"17",16,0.291968480824775,17.4514615883483
"18",17,0.290590417347558,18.4987468290418
"19",18,0.289218772641498,19.5410616129816
"20",19,0.28785361800352,20.5784294016111
"21",20,0.286494957572932,21.6108735456364
"22",21,0.285142712881381,22.6384172855663
"23",22,0.283796831856888,23.6610837522117
"24",23,0.282457285143944,24.6788959671738
"25",24,0.281124062117521,25.6918768437036
"26",25,0.279797139469897,26.7000491829893
"27",26,0.278476484555853,27.7034356755777
"28",27,0.277162064866048,28.7020589120445
"29",28,0.275853848495747,29.695941381112
"30",29,0.27455180604363,30.6851054633573
"31",30,0.273255908652742,31.6695734315711
"32",31,0.271966127860903,32.6493674524086
"33",32,0.270682434965211,33.6245095873346
"34",33,0.269404801282907,34.595021804056
"35",34,0.268133198125211,35.5609259650513
"36",35,0.266867596957481,36.5222438106091
"37",36,0.265607969456414,37.4789969777507
"38",37,0.264354287461691,38.4312070111126
"39",38,0.26310652292071,39.3788953583431
"40",39,0.261864647891321,40.3220833650373
"41",40,0.260628634565335,41.2607922740062
