"","time","mf","mpuf"
"1",0,0,0
"2",1,0.185907840350086,0.504877121606831
"3",2,0.304995612722006,1.5611464019716
"4",3,0.346690875264044,2.80891995997307
"5",4,0.356445676345091,4.10739847502069
"6",5,0.353779840245511,5.40193106206558
"7",6,0.346418964679139,6.67173012061409
"8",7,0.337398074405284,7.90930394698407
"9",8,0.32790535953278,9.1123710706273
"10",9,0.318402528653907,10.2806801658757
"11",10,0.309066483254005,11.4147571575509
"12",11,0.299961588406487,12.5154303154825
"13",12,0.291107657519694,13.5835959921881
"14",13,0.282508397483165,14.6201676761941
"15",14,0.274160830086669,15.626088292306
"16",15,0.266058938457055,16.6022559122258
"17",16,0.258196042306036,17.5495461731077
"18",17,0.250565352987781,18.4688108101692
"19",18,0.24316012840088,19.3608790272392
"20",19,0.235973742344184,20.2265552212298
"21",20,0.228999719775286,21.0666217287344
"22",21,0.222231768410648,21.8818376534336
"23",22,0.215663812133437,22.6729354076656
"24",23,0.209289967785886,23.4406248415102
"25",24,0.203104510270228,24.185597173215
"26",25,0.197101867663238,24.9085245335397
"27",26,0.191276629304024,25.6100590841648
"28",27,0.18562354964461,26.2908331970442
"29",28,0.180137542601639,26.9514603018212
"30",29,0.174813672346627,27.5925357262524
"31",30,0.169647146987553,28.2146372985414
"32",31,0.164633315495769,28.8183258098837
"33",32,0.159767664841315,29.4041454676762
"34",33,0.155045815868322,29.9726243774484
"35",34,0.15046351876286,30.5242750304645
"36",35,0.146016649200268,31.0595947586757
"37",36,0.14170120496061,31.5790661710554
"38",37,0.137513301794653,32.083157668093
"39",38,0.133449169870848,32.5723238507953
"40",39,0.129505150933649,33.0470058592156
"41",40,0.125677695212829,33.5076317503181
"42",41,0.12196335794588,33.9546169219815
"43",42,0.118358796024034,34.3883645153075
"44",43,0.114860765017664,34.809265770008
"45",44,0.111466116407311,35.2177003587447
"46",45,0.108171794800102,35.6140367249423
"47",46,0.104974835122508,35.9986324216552
"48",47,0.101872359900628,36.3718344383402
"49",48,0.098861576679288,36.7339795115417
"50",49,0.0959397755398726,37.0853944247737
"51",50,0.0931043266694689,37.426396302131
"52",51,0.0903526779804681,37.7572928951321
"53",52,0.0876823528035911,38.0783828605681
"54",53,0.0850909476619228,38.3899560289546
"55",54,0.0825761301142278,38.6922936648166
"56",55,0.0801356366564587,38.9856687197844
"57",56,0.0777672706812419,39.2703460785393
"58",57,0.0754689004991081,39.5465827973711
"59",58,0.0732384574209146,39.8146283354685
"60",59,0.0710739338971706,40.0747247793441
"61",60,0.0689733817109925,40.3271070607249
"62",61,0.0669349102238596,40.5720031680571
"63",62,0.0649566846737271,40.8096343517355
"64",63,0.0630369245239279,41.040215323227
"65",64,0.0611739018607677,41.2639544483072
"66",65,0.0593659398381877,41.4810539346036
"67",66,0.057611411168358,41.6917100136063
"68",67,0.0559087366570192,41.8961131172929
"69",68,0.0542563837821723,42.0944480495273
"70",69,0.0526528653147187,42.2868941523916
"71",70,0.0510967379798215,42.4736254676073
"72",71,0.0495866011578457,42.6548108931859
"73",72,0.0481210956237193,42.830614335449
"74",73,0.0466989023235491,43.0011948565546
"75",74,0.0453187411873787,43.1667068176632
"76",75,0.0439793699770327,43.3273000178734
